review_id,sentence_id,sentence_text,target,category,polarity,from,to
1764,1764:2,أيضاً تناولنا وجبة رائعة في غرفة الطعام. وقد قمت بجولتين قام الفندق بترتيبهما وبالفعل يستحقان ذلك في رأيي. وحيث أنني أخطط لزيارة الأقصر مرة أخرى فإني أخطط للإقامة هنا عندئذ.,للإقامة,HOTEL#GENERAL,positive,155,162
1764,1764:3,و بعد زيارتي ل انتر ستي ستار. دعيت من كل قلبي للفريق بدوام التوفيق.و اهني مصر علي هذا المستوى من الخدمات و الابتسامة الرائعة اشكر بالاخص محمد جمعه,للفريق,SERVICE#GENERAL,positive,46,52
1764,1764:3,و بعد زيارتي ل انتر ستي ستار. دعيت من كل قلبي للفريق بدوام التوفيق.و اهني مصر علي هذا المستوى من الخدمات و الابتسامة الرائعة اشكر بالاخص محمد جمعه,الخدمات,SERVICE#GENERAL,positive,97,104
1635,1635:0,فندق جيد جدًا كان عندي مؤتمر وأقبمت لمدة 3 ليال في هذا الفندق! كان الطعام رائعًا والخدمة جيدة! لكن كان نظام التسخين يعمل على وضع الساخن في حين أن الطقس كان يتطلب التكييف البارد! اضطررنا إلى فتح النوافذ طوال الليل لكن لم نستطع النوم بسبب الضوضاء من الخارج! طلبنا من الاستقبال أن يفعل شيئًا لكن لم يستطيعوا فعل أي شيء!,فندق,HOTEL#GENERAL,positive,0,4
1635,1635:0,فندق جيد جدًا كان عندي مؤتمر وأقبمت لمدة 3 ليال في هذا الفندق! كان الطعام رائعًا والخدمة جيدة! لكن كان نظام التسخين يعمل على وضع الساخن في حين أن الطقس كان يتطلب التكييف البارد! اضطررنا إلى فتح النوافذ طوال الليل لكن لم نستطع النوم بسبب الضوضاء من الخارج! طلبنا من الاستقبال أن يفعل شيئًا لكن لم يستطيعوا فعل أي شيء!,الطعام,FOOD_DRINKS#QUALITY,positive,67,73
1635,1635:0,فندق جيد جدًا كان عندي مؤتمر وأقبمت لمدة 3 ليال في هذا الفندق! كان الطعام رائعًا والخدمة جيدة! لكن كان نظام التسخين يعمل على وضع الساخن في حين أن الطقس كان يتطلب التكييف البارد! اضطررنا إلى فتح النوافذ طوال الليل لكن لم نستطع النوم بسبب الضوضاء من الخارج! طلبنا من الاستقبال أن يفعل شيئًا لكن لم يستطيعوا فعل أي شيء!,الخدمة,SERVICE#GENERAL,neutral,82,88
1635,1635:0,فندق جيد جدًا كان عندي مؤتمر وأقبمت لمدة 3 ليال في هذا الفندق! كان الطعام رائعًا والخدمة جيدة! لكن كان نظام التسخين يعمل على وضع الساخن في حين أن الطقس كان يتطلب التكييف البارد! اضطررنا إلى فتح النوافذ طوال الليل لكن لم نستطع النوم بسبب الضوضاء من الخارج! طلبنا من الاستقبال أن يفعل شيئًا لكن لم يستطيعوا فعل أي شيء!,التكييف,ROOMS_AMENITIES#GENERAL,neutral,162,169
1443,1443:0,"أفضل مكان لتناول الطعام و/ أو للنوم لقد كنت أستكشف الخليج الصغير ووجدت أن العثور على طعام جيد في الهواء الطلق أمر صعب، عندما ظهر هذا المكان كالسراب! أكلت بالخارج - لا وجود لحركة المرور, منظر رائع للخليج الصغير و طعام ذا قيمة غذائية جيدة يقدم من قبل طاقم ودود (على الرغم من أنهم كانوا مشغولين بالإعداد لمجموعة كبيرة في المطعم). انه يبدو و كأنه مكان جميل للبقاء. أيضا.",منظر,LOCATION#GENERAL,positive,186,190
1443,1443:0,"أفضل مكان لتناول الطعام و/ أو للنوم لقد كنت أستكشف الخليج الصغير ووجدت أن العثور على طعام جيد في الهواء الطلق أمر صعب، عندما ظهر هذا المكان كالسراب! أكلت بالخارج - لا وجود لحركة المرور, منظر رائع للخليج الصغير و طعام ذا قيمة غذائية جيدة يقدم من قبل طاقم ودود (على الرغم من أنهم كانوا مشغولين بالإعداد لمجموعة كبيرة في المطعم). انه يبدو و كأنه مكان جميل للبقاء. أيضا.",طعام,FOOD_DRINKS#QUALITY,positive,19,23
1443,1443:0,"أفضل مكان لتناول الطعام و/ أو للنوم لقد كنت أستكشف الخليج الصغير ووجدت أن العثور على طعام جيد في الهواء الطلق أمر صعب، عندما ظهر هذا المكان كالسراب! أكلت بالخارج - لا وجود لحركة المرور, منظر رائع للخليج الصغير و طعام ذا قيمة غذائية جيدة يقدم من قبل طاقم ودود (على الرغم من أنهم كانوا مشغولين بالإعداد لمجموعة كبيرة في المطعم). انه يبدو و كأنه مكان جميل للبقاء. أيضا.",طاقم,SERVICE#GENERAL,positive,249,253
1443,1443:0,"أفضل مكان لتناول الطعام و/ أو للنوم لقد كنت أستكشف الخليج الصغير ووجدت أن العثور على طعام جيد في الهواء الطلق أمر صعب، عندما ظهر هذا المكان كالسراب! أكلت بالخارج - لا وجود لحركة المرور, منظر رائع للخليج الصغير و طعام ذا قيمة غذائية جيدة يقدم من قبل طاقم ودود (على الرغم من أنهم كانوا مشغولين بالإعداد لمجموعة كبيرة في المطعم). انه يبدو و كأنه مكان جميل للبقاء. أيضا.",مكان,LOCATION#GENERAL,positive,5,9
61,61:0,الفندق جميل ومريح من خلال اقامتي في سالزبورغ وقع الاختيار على هذا الفندق او الموتيل الجميل رائع بما تعنيه الكلمة الالوان هادئة ...مريح حجم الغرف صغير نوعا ما ولكن جودة المكان غطت على ذلك شكرا لكم على حسن الضيافة يوجد سوبر ماركت ملاصق للفندق,الفندق,HOTEL#COMFORT,positive,0,6
61,61:0,الفندق جميل ومريح من خلال اقامتي في سالزبورغ وقع الاختيار على هذا الفندق او الموتيل الجميل رائع بما تعنيه الكلمة الالوان هادئة ...مريح حجم الغرف صغير نوعا ما ولكن جودة المكان غطت على ذلك شكرا لكم على حسن الضيافة يوجد سوبر ماركت ملاصق للفندق,الفندق,HOTEL#GENERAL,positive,66,72
61,61:0,الفندق جميل ومريح من خلال اقامتي في سالزبورغ وقع الاختيار على هذا الفندق او الموتيل الجميل رائع بما تعنيه الكلمة الالوان هادئة ...مريح حجم الغرف صغير نوعا ما ولكن جودة المكان غطت على ذلك شكرا لكم على حسن الضيافة يوجد سوبر ماركت ملاصق للفندق,الغرف,ROOMS#DESIGN_FEATURES,negative,139,144
61,61:0,الفندق جميل ومريح من خلال اقامتي في سالزبورغ وقع الاختيار على هذا الفندق او الموتيل الجميل رائع بما تعنيه الكلمة الالوان هادئة ...مريح حجم الغرف صغير نوعا ما ولكن جودة المكان غطت على ذلك شكرا لكم على حسن الضيافة يوجد سوبر ماركت ملاصق للفندق,المكان,HOTEL#QUALITY,positive,168,174
61,61:0,الفندق جميل ومريح من خلال اقامتي في سالزبورغ وقع الاختيار على هذا الفندق او الموتيل الجميل رائع بما تعنيه الكلمة الالوان هادئة ...مريح حجم الغرف صغير نوعا ما ولكن جودة المكان غطت على ذلك شكرا لكم على حسن الضيافة يوجد سوبر ماركت ملاصق للفندق,الضيافة,SERVICE#GENERAL,positive,204,211
479,479:0,قيمة رائعة مقابل المال!! نصيحة للمسافرين، هذا الفندق على الحدود!! ما يجعله نقطة توقف مثالية بين زيارة المناطق المقدسة والبتراء!!,قيمة,HOTEL#PRICES,positive,0,4
479,479:1,كان العاملون في الفندق ودودين، والغرف رائعة والطعام مميز. تم ترقية إقامتنا إلى غرفة أفضل.,العاملون,SERVICE#GENERAL,positive,4,12
479,479:1,كان العاملون في الفندق ودودين، والغرف رائعة والطعام مميز. تم ترقية إقامتنا إلى غرفة أفضل.,الغرف,ROOMS#GENERAL,positive,32,37
479,479:1,كان العاملون في الفندق ودودين، والغرف رائعة والطعام مميز. تم ترقية إقامتنا إلى غرفة أفضل.,الطعام,FOOD_DRINKS#QUALITY,positive,45,51
1952,1952:0,لا ينفع للعائلات اخذت شقه ثلاث غرف غاليه وتوقعت خدمة افضل من كثيلاته وللأسف خدمة عادية وفي الاخير سرقةا جهاز موبايل من الشقه ومازالت القضية عائمة,غرف,ROOMS#PRICES,negative,31,34
1952,1952:0,لا ينفع للعائلات اخذت شقه ثلاث غرف غاليه وتوقعت خدمة افضل من كثيلاته وللأسف خدمة عادية وفي الاخير سرقةا جهاز موبايل من الشقه ومازالت القضية عائمة,خدمة,SERVICE#GENERAL,negative,48,52
1952,1952:0,لا ينفع للعائلات اخذت شقه ثلاث غرف غاليه وتوقعت خدمة افضل من كثيلاته وللأسف خدمة عادية وفي الاخير سرقةا جهاز موبايل من الشقه ومازالت القضية عائمة,خدمة,SERVICE#GENERAL,negative,76,80
1952,1952:1,مع العلم انه باقل من نصف القيمة توجد شقق افضل بكثير ولا يوجد مغسلة ملابس ومداخل الفندق بالسياره مزعجه بصراحه ندمت علي السكن فيه,مغسلة,ROOMS_AMENITIES#GENERAL,negative,61,66
1616,1616:0,فندق سيئ جداً وغير مريح  قمت أنا وعائلتي بزيارة مانيلا قبل ثلاثة أشهر. قمنا باختيار هذا الفندق من خلال مكتب فندو للعطلات. يمكننا أن نأخذ غرفة عائلية لطيفة.,فندق,HOTEL#COMFORT,negative,0,4
1616,1616:1,الغرفة غبية وسيئة. هناك جدار خشبي في غرفة واحدة فقط. لا توجد خدمة جيدة. قمنا ياستخدام منشفة واحدة في ثلاثة أيام. عندما نتحدث مع موظفي المكتب لا يردون بشكل جيد.,الغرفة,ROOMS#GENERAL,negative,0,6
1616,1616:1,الغرفة غبية وسيئة. هناك جدار خشبي في غرفة واحدة فقط. لا توجد خدمة جيدة. قمنا ياستخدام منشفة واحدة في ثلاثة أيام. عندما نتحدث مع موظفي المكتب لا يردون بشكل جيد.,خدمة,SERVICE#GENERAL,negative,61,65
